;id;article;ean_13;name;cost;recommended_price;category_id;ozon_name;name_1c;wb_name;ozon_article;wb_article;ym_article;wb_article_td
313;65;225-0;4680008144447.0;Универсальный концентрат для санитарных комнат с антимикробным эффектомBath Uni готовый состав / 0,5 л;96.0;224.0;46.0;Спрей для ванной и туалета PROSEPT Bath Uni, 0.5 л.;Спрей для ванной и туалета PROSEPT Bath Uni, 0.5 л.;Спрей для ванной и туалета PROSEPT Bath Uni, 0.5 л.;448602798.0;149811026.0;225-0;225-00
314;69;226-0;4680008144423.0;Универсальный спрей для санитарных комнат Bath Spray готовый состав / 0,5 л;100.0;233.0;46.0;Универсальный спрей для ванной и туалета от ржавчины PROSEPT Bath Spray, 0.5 л.;Универсальный спрей для ванной и туалета от ржавчины PROSEPT Bath Spray, 0.5 л.;Универсальный спрей для ванной и туалета от ржавчины PROSEPT Bath Spray, 0.5 л.;448631044.0;149811040.0;226-0;
315;17;269-05;4680008146649.0;Очиститель для нержавеющей стали и цветных металловUniversal Cleanготовый состав / 0,5 л;198.0;462.0;44.0;Очиститель для нержавеющей стали и цветных металлов PROSEPT Universal Clean, 500 мл.;Очиститель для нержавеющей стали и цветных металлов PROSEPT Universal Clean, 500 мл.;Очиститель для нержавеющей стали и цветных металлов PROSEPT Universal Clean, 500 мл.;448695876.0;149811024.0;269-05;269-050
316;47;108-1;4680008141682.0;Средство для уборки и дезинфекции санитарных комнатBath DZ Концентрат 1:8-1:100 / 1 л ;128.0;300.0;52.0;Средство для уборки и дезинфекции санитарных комнат PROSEPT Bath DZ, 1 л.;Средство для уборки и дезинфекции санитарных комнат PROSEPT Bath DZ, 1 л.;Средство для уборки и дезинфекции санитарных комнат PROSEPT Bath DZ, 1 л.;413264554.0;149811037.0;108-1;
317;200;114-0;4680008141859.0;Средство для мытья стекол и зеркалOptic Crystalготовый состав / 0,5 л ;78.0;182.0;51.0;Средство для мытья стекол, зеркал и пластика PROSEPT Optic Crystal, 500 мл.;Средство для мытья стекол, зеркал и пластика PROSEPT Optic Crystal, 500 мл.;Средство для мытья стекол, зеркал и пластика PROSEPT Optic Crystal, 500 мл.;448763582.0;149811060.0;114-0;114-00
318;204;116-0;4680008141897.0;Средство для мытья стекол и зеркал с антистатическим эффектом      Optic Shineконцентрат 1:50-1:100 / 0,5 л ;83.0;194.0;51.0;Средство для мытья стекол и зеркал с антистатическим эффектом PROSEPT Optic Shine, 500 мл.;Средство для мытья стекол и зеркал с антистатическим эффектом PROSEPT Optic Shine, 500 мл.;Средство для мытья стекол и зеркал с антистатическим эффектом PROSEPT Optic Shine, 500 мл.;448788545.0;149811066.0;116-0;116-00
319;63;189-1;4680008142788.0;Средство для чистки акриловых поверхностейBath  Acryl концентрат 1:30-1:80 / 1 л;114.0;266.0;46.0;Средство для чистки акриловых ванн и душевых кабин PROSEPT Bath Acryl, 1 л.;Средство для чистки акриловых ванн и душевых кабин PROSEPT Bath Acryl, 1 л.;Средство для чистки акриловых ванн и душевых кабин PROSEPT Bath Acryl, 1 л.;448533611.0;149811050.0;189-1;189-10
320;378;047-3;4680008147875.0;Грунт АКВАИЗОЛ, голубой, концентрат  1:4 / 3 л;475.0;1071.0;26.0;Грунт влагоизолирующий PROSEPT Акваизол, 3 л.;Грунт влагоизолирующий PROSEPT Акваизол, 3 л.;Грунт влагоизолирующий PROSEPT Акваизол, 3 л.;453027209.0;149699636.0;047-3;
321;50;109-1;4680008141675.0;Средство для удаления ржавчины и минеральных отложений щадящего действияBath Acid концентрат 1:200-1:500 / 1 л ;95.71;223.0;46.0;Средство для ухода за сантехникой PROSEPT Bath Acid, 1 л.;Средство для ухода за сантехникой PROSEPT Bath Acid, 1 л.;Средство для ухода за сантехникой PROSEPT Bath Acid, 1 л.;448508629.0;149811038.0;109-1;
322;53;113-1;4680008141651.0;Средство усиленного действия для удаления ржавчины и минеральных отложений Bath Acid +  концентрат 1:200-1:500 / 1 л ;100.64;235.0;52.0;Усиленное средство для удаления ржавчины и минеральных отложений PROSEPT Bath Acid Plus, 1 л.;Усиленное средство для удаления ржавчины и минеральных отложений PROSEPT Bath Acid Plus, 1 л.;Усиленное средство для удаления ржавчины и минеральных отложений PROSEPT Bath Acid Plus, 1 л.;413264557.0;149811036.0;113-1;
323;67;112-0;4680008141866.0;Средство для удаления плесени  с дезинфицирующим эффектомBath Fungi концентрат 1:50-1:100 / 0,5 л;90.96;212.0;53.0;Спрей для удаления плесени PROSEPT Bath Fungi, 0.5 л.;Спрей для удаления плесени PROSEPT Bath Fungi, 0.5 л.;Спрей для удаления плесени PROSEPT Bath Fungi, 0.5 л.;412005574.0;149705840.0;112-0;112-00
324;85;132-1;4680008143402.0;Гель для мытья  посуды вручную. Без запахаCookyконцентрированное средство / 1 л ;123.0;267.0;41.0;Гипоаллергенный гель для мытья посуды без запаха PROSEPT Cooky, 1 л.;Гипоаллергенный гель для мытья посуды без запаха PROSEPT Cooky, 1 л.;Гипоаллергенный гель для мытья посуды без запаха PROSEPT Cooky, 1 л.;449072766.0;150093616.0;132-1;
325;58;110-5;4680008141330.0;Гелеобразное средство усиленного действия для удаления ржавчины и минеральных отложенийBath Extraконцентрат 1:10-1:100 / 5 л;490.0;1146.0;52.0;Гель для удаления ржавчины и минеральных отложений PROSEPT Bath Extra, 5 л.;Гель для удаления ржавчины и минеральных отложений PROSEPT Bath Extra, 5 л.;Гель для удаления ржавчины и минеральных отложений PROSEPT Bath Extra, 5 л.;451514127.0;149811025.0;110-5;
326;72;128-0;4680008143549.0;Средство для чистки гриля и духовых шкафовCooky Grill концентрированное средство / 0,55 л;135.97;318.0;49.0;Спрей для чистки гриля и духовок PROSEPT Cooky Grill, 500 мл.;Спрей для чистки гриля и духовок PROSEPT Cooky Grill, 500 мл.;Спрей для чистки гриля и духовок PROSEPT Cooky Grill, 500 мл.;449112514.0;150087034.0;128-0;128-00
327;56;110-075;4680008146823.0;Гелеобразное средство усиленного действия для удаления ржавчины и минеральных отложенийBath Extraконцентрат 1:10-1:100 / 0,75 л;91.9;215.0;52.0;Гель для удаления ржавчины и минеральных отложений PROSEPT Bath Extra, 0.75 л.;Гель для удаления ржавчины и минеральных отложений PROSEPT Bath Extra, 0.75 л.;Гель для удаления ржавчины и минеральных отложений PROSEPT Bath Extra, 0.75 л.;413264549.0;149811071.0;110-075;110-0750
328;90;127-1;4680008143389.0;Гель для мытья  посуды вручную. Без запахаCooky Fruit с ароматом фруктовконцентрированное средство / 1 л ;123.0;267.0;41.0;Гель для мытья посуды с ароматом фруктов PROSEPT Cooky Fruit, 1 л.;Гель для мытья посуды с ароматом фруктов PROSEPT Cooky Fruit, 1 л.;Гель для мытья посуды с ароматом фруктов PROSEPT Cooky Fruit, 1 л.;449104931.0;150093619.0;127-1;
